EVENTMSGACTIONTYPE,EVENTMSGTYPE,EVENTNUM,GAME_ID,HOMEDESCRIPTION,NEUTRALDESCRIPTION,PCTIMESTRING,PERIOD,PERSON1TYPE,PERSON2TYPE,PERSON3TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ABBREVIATION,PLAYER1_TEAM_CITY,PLAYER1_TEAM_ID,PLAYER1_TEAM_NICKNAME,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ABBREVIATION,PLAYER2_TEAM_CITY,PLAYER2_TEAM_ID,PLAYER2_TEAM_NICKNAME,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ABBREVIATION,PLAYER3_TEAM_CITY,PLAYER3_TEAM_ID,PLAYER3_TEAM_NICKNAME,SCORE,SCOREMARGIN,VISITORDESCRIPTION,WCTIMESTRING
0,4,478,21500284,Wall REBOUND (Off:1 Def:4),,3:35,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:05 PM
45,5,479,21500284,Wall Out of Bounds - Bad Pass Turnover Turnover (P6.T21),,3:34,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:05 PM
11,5,481,21500284,,,3:09,4,3,0,1,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Turnover: Shot Clock (T#19),9:06 PM
1,2,483,21500284,MISS Sessions 11' Jump Shot,,2:53,4,4,0,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:07 PM
0,4,484,21500284,,,2:52,4,5,0,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Tucker REBOUND (Off:3 Def:9),9:07 PM
1,9,485,21500284,,,2:52,4,3,0,0,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Timeout: Regular (Reg.4 Short 1),9:07 PM
1,2,489,21500284,,,2:34,4,5,0,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Mark Morris 20' Jump Shot,9:10 PM
0,4,490,21500284,Wall REBOUND (Off:1 Def:5),,2:33,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:10 PM
2,6,491,21500284,,,2:30,4,5,4,1,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,,,Mark Morris S.FOUL (P3.PN) (N.Buchert),9:10 PM
11,3,492,21500284,Wall Free Throw 1 of 2 (15 PTS),,2:30,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,102 - 99,-3,,9:10 PM
12,3,494,21500284,Wall Free Throw 2 of 2 (16 PTS),,2:30,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,102 - 100,-2,,9:10 PM
2,6,497,21500284,Wall S.FOUL (P2.PN) (N.Buchert),,2:18,4,4,5,1,202322,John Wall,WAS,Washington,1610612764,Wizards,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,,,,9:11 PM
11,3,498,21500284,,,2:18,4,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,103 - 100,-3,Bledsoe Free Throw 1 of 2 (20 PTS),9:11 PM
12,3,500,21500284,,,2:18,4,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Bledsoe Free Throw 2 of 2,9:11 PM
0,4,502,21500284,WIZARDS Rebound,,2:17,4,2,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,,9:11 PM
26,6,504,21500284,Wall Offensive Charge Foul (P3.PN) (M.McCutchen),,2:07,4,4,5,1,202322,John Wall,WAS,Washington,1610612764,Wizards,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,0,,,,,,,,,9:12 PM
5,5,505,21500284,Wall Foul Turnover (P7.T22),,2:07,4,4,0,1,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:12 PM
1,2,506,21500284,,,1:52,4,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Bledsoe 8' Jump Shot,9:12 PM
0,4,507,21500284,WIZARDS Rebound,,1:52,4,2,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,,9:12 PM
3,6,508,21500284,,,1:52,4,5,4,1,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,,,Tucker L.B.FOUL (P5.PN) (M.McCutchen),9:12 PM
11,3,509,21500284,Wall Free Throw 1 of 2 (17 PTS),,1:52,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,103 - 101,-2,,9:13 PM
12,3,511,21500284,MISS Wall Free Throw 2 of 2,,1:52,4,4,0,0,202322,John Wall,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:13 PM
0,4,513,21500284,WIZARDS Rebound,,1:49,4,2,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,,9:13 PM
5,1,515,21500284,Porter Jr. 2' Layup (12 PTS) (Beal 5 AST),,1:42,4,4,4,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,103 - 103,TIE,,9:14 PM
2,6,516,21500284,,,1:42,4,5,4,1,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,,,Mark Morris S.FOUL (P4.PN) (S.Twardoski),9:14 PM
10,3,517,21500284,Porter Jr. Free Throw 1 of 1 (13 PTS),,1:42,4,4,0,0,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,103 - 104,1,,9:14 PM
45,5,520,21500284,,,1:26,4,5,0,0,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Price Out of Bounds - Bad Pass Turnover Turnover (P1.T20),9:14 PM
4,5,521,21500284,Porter Jr. Traveling Turnover (P5.T23),,1:16,4,4,0,1,203490,Otto Porter,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:15 PM
2,9,522,21500284,,,1:16,4,3,0,0,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Timeout: Short (Reg.4 Short 2),9:15 PM
4,5,526,21500284,,,1:05,4,5,0,1,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Tucker Traveling Turnover (P3.T21),9:16 PM
2,9,527,21500284,WIZARDS Timeout: Short (Full 4 Short 1),,1:05,4,2,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,,9:16 PM
66,1,529,21500284,Beal 7' Jump Bank Shot (32 PTS),,0:47,4,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,103 - 106,3,,9:19 PM
1,2,530,21500284,,,0:31,4,5,0,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Knight 7' Jump Shot,9:19 PM
0,4,531,21500284,,,0:29,4,5,0,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Tucker REBOUND (Off:4 Def:9),9:19 PM
2,9,532,21500284,,,0:28,4,3,0,0,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Timeout: Short (Reg.4 Short 3),9:19 PM
5,1,536,21500284,,,0:15,4,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,105 - 106,1,Bledsoe 1' Layup (22 PTS),9:21 PM
28,6,537,21500284,,,0:11,4,5,4,1,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,,,Price Personal Take Foul (P3.PN) (S.Twardoski),9:21 PM
11,3,538,21500284,Beal Free Throw 1 of 2 (33 PTS),,0:11,4,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,105 - 107,2,,9:22 PM
12,3,540,21500284,Beal Free Throw 2 of 2 (34 PTS),,0:11,4,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,105 - 108,3,,9:22 PM
1,9,543,21500284,,,0:11,4,3,0,0,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Timeout: Regular (Reg.5 Short 3),9:22 PM
0,8,545,21500284,,,0:11,4,5,5,0,101179,Ronnie Price,PHX,Phoenix,1610612756,Suns,203141,Mirza Teletovic,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Teletovic FOR Price,9:24 PM
2,6,547,21500284,Beal S.FOUL (P3.PN) (M.McCutchen),,0:08,4,4,5,1,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,,,,9:24 PM
13,3,548,21500284,,,0:08,4,5,0,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Knight Free Throw 1 of 3,9:25 PM
1,4,549,21500284,,,0:08,4,3,0,0,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Rebound,9:25 PM
14,3,550,21500284,,,0:08,4,5,0,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,106 - 108,2,Knight Free Throw 2 of 3 (19 PTS),9:25 PM
0,8,552,21500284,SUB: Hollins FOR Sessions,,0:08,4,4,4,0,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,200797,Ryan Hollins,WAS,Washington,1610612764,Wizards,0,,,,,,,,,9:25 PM
1,7,554,21500284,,,0:08,4,3,0,1,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Violation: Delay of game Violation,9:26 PM
18,6,555,21500284,,,0:08,4,3,0,1,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Delay,9:26 PM
16,3,556,21500284,MISS Beal Free Throw Technical,,0:08,4,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:26 PM
1,4,557,21500284,,,0:08,4,3,0,0,1610612756,,,,,,0,,,,,,0,,,,,,,,Suns Rebound,9:26 PM
0,8,558,21500284,,,0:08,4,5,5,0,203141,Mirza Teletovic,PHX,Phoenix,1610612756,Suns,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Warren FOR Teletovic,9:27 PM
15,3,559,21500284,,,0:08,4,5,0,0,202688,Brandon Knight,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Knight Free Throw 3 of 3,9:27 PM
0,4,562,21500284,Beal REBOUND (Off:2 Def:6),,0:08,4,4,0,0,203078,Bradley Beal,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:27 PM
2,9,563,21500284,WIZARDS Timeout: Short (Full 4 Short 2),,0:08,4,2,0,0,1610612764,,,,,,0,,,,,,0,,,,,,,,,9:27 PM
0,8,565,21500284,SUB: Sessions FOR Hollins,,0:08,4,4,4,0,200797,Ryan Hollins,WAS,Washington,1610612764,Wizards,201196,Ramon Sessions,WAS,Washington,1610612764,Wizards,0,,,,,,,,,9:28 PM
28,6,568,21500284,,,0:06,4,5,4,1,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,,,Tucker Personal Take Foul (P6.PN) (N.Buchert),9:28 PM
0,8,572,21500284,,,0:06,4,5,5,0,200782,PJ Tucker,PHX,Phoenix,1610612756,Suns,1626164,Devin Booker,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Booker FOR Tucker,9:29 PM
0,8,574,21500284,,,0:06,4,5,5,0,203933,TJ Warren,PHX,Phoenix,1610612756,Suns,203141,Mirza Teletovic,PHX,Phoenix,1610612756,Suns,0,,,,,,,,SUB: Teletovic FOR Warren,9:29 PM
11,3,573,21500284,Temple Free Throw 1 of 2 (6 PTS),,0:06,4,4,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,106 - 109,3,,9:29 PM
12,3,575,21500284,MISS Temple Free Throw 2 of 2,,0:06,4,4,0,0,202066,Garrett Temple,WAS,Washington,1610612764,Wizards,0,,,,,,0,,,,,,,,,9:30 PM
0,4,576,21500284,,,0:05,4,5,0,0,202693,Markieff Morris,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Mark Morris REBOUND (Off:1 Def:3),9:30 PM
1,2,577,21500284,,,0:00,4,5,0,0,202339,Eric Bledsoe,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,MISS Bledsoe 26' 3PT Jump Shot,9:30 PM
0,4,578,21500284,,,0:00,4,5,0,0,203141,Mirza Teletovic,PHX,Phoenix,1610612756,Suns,0,,,,,,0,,,,,,,,Teletovic REBOUND (Off:1 Def:1),9:30 PM
0,13,579,21500284,,,0:00,4,0,0,0,0,,,,,,0,,,,,,0,,,,,,106 - 109,3,,9:30 PM
